#TYPE;TAG;INSTANCE NAME;APPLICATION_MEASUREMENT_NAME;APPLICATION_GROUP;SERVICE_ID;CUSTOMER;WAE_IP
OAM;APP_56.99.132.7_WAFS;APP WAFS WAE 1842914-MACNGA-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.99.132.7
OAM;APP_56.213.240.163_SSH;APP SSH WAE 4673543-SLLCUT-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.213.240.163
OAM;APP_56.186.49.7_Systems-Management;APP Systems-Management WAE 4802058-VCTRTX-VZB-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.186.49.7
OAM;APP_56.227.57.28_SSH;APP SSH WAE 0550340350-MDSTCA-ATT-WAAS-R;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.227.57.28
OAM;APP_56.183.98.31_WAFS;APP WAFS WAE 4841450033-HSTNTX-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.183.98.31
OAM;APP_56.227.157.205_Web-Internet;APP Web-Internet WAE 0567894110-BRLNCA-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.227.157.205
OAM;APP_56.208.38.12_Remote-Desktop;APP Remote-Desktop WAE 4133000-SALMOR-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.208.38.12
OAM;APP_56.210.65.7_Web;APP Web WAE 3965234-SETLWA-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.210.65.7
OAM;APP_56.137.162.7_SSL;APP SSL WAE 3820930701-DYTNOH-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.137.162.7
OAM;APP_56.169.168.162_Email-and-Messaging;APP Email-and-Messaging WAE 1781950500-SBNDIN-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.169.168.162
OAM;APP_56.112.56.10_Web;APP Web WAE 9379502-CLRWFL-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.112.56.10
OAM;APP_56.178.46.14_WAFS;APP WAFS WAE 3870819-ARLNTX-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.178.46.14
OAM;APP_56.107.6.5_Backup;APP Backup WAE 4761440204-NSHVTN-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.107.6.5
OAM;APP_56.210.74.15_Web;APP Web WAE 2324661-SETLWA-VZB-WAAS-2;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.210.74.15
OAM;APP_56.80.54.10_File-Transfer;APP File-Transfer WAE 5139780670-HMPTVA-ATT-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.80.54.10
OAM;APP_56.74.47.162_Enterprise-Applications;APP Enterprise-Applications WAE 2008960601-BWLGKY-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.74.47.162
OAM;APP_56.183.163.27_WAFS;APP WAFS WAE 6564369-HSTNTX-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.183.163.27
OAM;APP_56.229.37.10_File-Transfer;APP File-Transfer WAE 6152256-STCKCA-VZB-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.229.37.10
OAM;APP_56.178.7.97_SQL;APP SQL WAE 5098737-LARDTX-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.178.7.97
OAM;APP_56.113.193.183_Directory-Services;APP Directory-Services WAE 6244221-ORLNFL-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.113.193.183
OAM;APP_56.137.162.7_SSH;APP SSH WAE 3820930701-DYTNOH-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.137.162.7
OAM;APP_56.248.162.10_Backup;APP Backup WAE 0569360111-SAANCA-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.248.162.10
OAM;APP_56.86.163.111_Backup;APP Backup WAE 4514800240-CHRLSC-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.86.163.111
OAM;APP_56.107.41.11_WAFS;APP WAFS WAE 4746320902-KNXVTN-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.107.41.11
OAM;APP_56.168.69.16_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 0470110624-PNBLAR-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.168.69.16
OAM;APP_56.182.30.10_Web;APP Web WAE 3758749-LBCKTX-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.182.30.10
OAM;APP_56.56.3.12_File-Transfer;APP File-Transfer WAE 5868582-BLMWNJ-VZB-WAAS-1;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.56.3.12
OAM;APP_56.160.16.98_Web-Internet;APP Web-Internet WAE 2871400204-SALSMO-XOC-WAAS-3;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.160.16.98
OAM;APP_56.187.169.10_Other;APP Other WAE 9726642-SHRVLA-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.187.169.10
OAM;APP_56.69.18.21_Other;APP Other WAE 2303780016-BLTMMD-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.69.18.21
OAM;APP_56.32.41.38_Systems-Management;APP Systems-Management WAE 5305554-SHCKNJ-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.32.41.38
OAM;APP_56.169.128.8_File-System;APP File-System WAE 4074573-INDNIN-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.169.128.8
OAM;APP_56.198.175.13_Systems-Management;APP Systems-Management WAE 1989320013-TOPKKS-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.198.175.13
OAM;APP_56.144.72.5_File-System;APP File-System WAE 2502800106-ANARMI-XOC-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.144.72.5
OAM;APP_56.229.37.10_Replication;APP Replication WAE 6152256-STCKCA-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.229.37.10
OAM;APP_56.130.120.120_Other;APP Other WAE 3816660071-LKWDOH-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.130.120.120
OAM;APP_56.66.83.25_Systems-Management;APP Systems-Management WAE 2303780022-BLTMMD-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.66.83.25
OAM;APP_56.66.81.25_File-Transfer;APP File-Transfer WAE 2303780014-BLTMMD-ATT-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.66.81.25
OAM;APP_56.163.152.26_SQL;APP SQL WAE 8962661-NRMNOK-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.163.152.26
OAM;APP_56.165.189.9_SSH;APP SSH WAE 6145971-CLMBMO-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.165.189.9
OAM;APP_56.80.54.10_Web;APP Web WAE 5139780670-HMPTVA-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.80.54.10
OAM;APP_56.56.3.12_Replication;APP Replication WAE 5868582-BLMWNJ-VZB-WAAS-1;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.56.3.12
OAM;APP_56.147.119.51_CIFS;APP CIFS WAE 1607927701-BLMOIL-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.147.119.51
OAM;APP_56.165.189.9_SSL;APP SSL WAE 6145971-CLMBMO-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.165.189.9
OAM;APP_56.115.165.9_Email-and-Messaging;APP Email-and-Messaging WAE 1822436-JCKSFL-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.115.165.9
OAM;APP_56.106.134.43_SQL;APP SQL WAE 8335963-MMPHTN-XOC-WAAS-2;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.106.134.43
OAM;APP_56.119.169.5_Printing;APP Printing WAE 3081097-PMBPFL-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.119.169.5
OAM;APP_56.227.57.28_SQL;APP SQL WAE 0550340350-MDSTCA-ATT-WAAS-R;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.227.57.28
OAM;APP_56.146.34.6_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 2552700205-LNSNMI-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.146.34.6
OAM;APP_56.68.32.13_Web-Internet;APP Web-Internet WAE 8977714-LNTHMD-VZB-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.68.32.13
OAM;APP_56.85.194.6_Backup;APP Backup WAE 5898858-SNDSVA-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.85.194.6
OAM;APP_56.228.4.11_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 1424000012-HNLLHI-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.228.4.11
OAM;APP_56.145.184.86_Replication;APP Replication WAE 4366809-CNTNMI-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.145.184.86
OAM;APP_56.117.166.53_Replication;APP Replication WAE 1157900460-MLBEFL-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.117.166.53
OAM;APP_56.184.158.36_WAFS;APP WAFS WAE 4822700006-CRLNTX-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.184.158.36
OAM;APP_56.112.34.10_WAFS;APP WAFS WAE 1755395-LKLNFL-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.112.34.10
OAM;APP_56.231.158.9_Replication;APP Replication WAE 0504620528-BKRSCA-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.231.158.9
OAM;APP_56.178.119.41_Replication;APP Replication WAE 4871100074-PLANTX-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.178.119.41
OAM;APP_56.145.32.88_Systems-Management;APP Systems-Management WAE 6956883-TRNTMI-VZB-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.145.32.88
OAM;APP_56.198.174.9_File-Transfer;APP File-Transfer WAE 3051600500-LNCLNE-XOC-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.198.174.9
OAM;APP_56.137.162.7_SQL;APP SQL WAE 3820930701-DYTNOH-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.137.162.7
OAM;APP_56.134.43.9_File-Transfer;APP File-Transfer WAE 7424494-CNTNOH-XOC-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.134.43.9
OAM;APP_56.144.54.10_File-System;APP File-System WAE 6345277-RDFRMI-XOC-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.144.54.10
OAM;APP_56.178.7.97_SSL;APP SSL WAE 5098737-LARDTX-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.178.7.97
OAM;APP_56.208.8.15_Directory-Services;APP Directory-Services WAE 5690910-PLNDOR-VZB-WAAS-2;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.208.8.15
OAM;APP_56.178.7.97_SSH;APP SSH WAE 5098737-LARDTX-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.178.7.97
OAM;APP_56.72.181.149_CIFS;APP CIFS WAE 3359647-RONKVA-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.72.181.149
OAM;APP_56.146.67.10_Systems-Management;APP Systems-Management WAE 4559687-JCKSMI-VZB-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.146.67.10
OAM;APP_56.32.41.38_Enterprise-Applications;APP Enterprise-Applications WAE 5305554-SHCKNJ-XOC-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.32.41.38
OAM;APP_56.163.152.26_SSH;APP SSH WAE 8962661-NRMNOK-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.163.152.26
OAM;APP_56.116.199.7_Enterprise-Applications;APP Enterprise-Applications WAE 1149239-TAMPFL-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.116.199.7
OAM;APP_56.66.83.25_Version-Management;APP Version-Management WAE 2303780022-BLTMMD-ATT-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.66.83.25
OAM;APP_56.197.34.11_Remote-Desktop;APP Remote-Desktop WAE 7213509-FARGND-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.197.34.11
OAM;APP_56.197.52.9_Replication;APP Replication WAE 4678665101-SXFLSD-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.197.52.9
OAM;APP_56.35.70.85_Enterprise-Applications;APP Enterprise-Applications WAE 2755837-FRSLNY-XOC-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.35.70.85
OAM;APP_56.81.181.10_Systems-Management;APP Systems-Management WAE 9651416-RCKMNC-VZB-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.81.181.10
OAM;APP_56.66.63.24_Printing;APP Printing WAE 2303780027-BLTMMD-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.66.63.24
OAM;APP_56.18.34.7_Other;APP Other WAE 1959817-SHRWMA-VZB-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.18.34.7
OAM;APP_56.50.168.9_Backup;APP Backup WAE 4106360976-BTHMPA-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.50.168.9
OAM;APP_56.23.130.35_Enterprise-Applications;APP Enterprise-Applications WAE 4886434-PLNAME-XOC-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.23.130.35
OAM;APP_56.81.180.240_Web;APP Web WAE 6774260-GRSBNC-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.81.180.240
OAM;APP_56.145.157.92_CIFS;APP CIFS WAE 5057577-DTRTMI-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.145.157.92
OAM;APP_56.41.130.9_WAFS;APP WAFS WAE 3568880888-FLSHNY-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.41.130.9
OAM;APP_56.165.189.9_SQL;APP SQL WAE 6145971-CLMBMO-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.165.189.9
OAM;APP_56.32.43.8_Outlook_Exchange;APP Outlook_Exchange WAE 3826272-NWRKNJ-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.32.43.8
OAM;APP_56.160.16.98_Remote-Desktop;APP Remote-Desktop WAE 2871400204-SALSMO-XOC-WAAS-3;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.160.16.98
OAM;APP_56.192.170.10_Web;APP Web WAE 1723368-KNSCMO-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.192.170.10
OAM;APP_56.88.194.4_SSH;APP SSH WAE RAL-RALHNC-VZB-WAAS-1;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.88.194.4
OAM;APP_56.86.224.23_File-System;APP File-System WAE 4536200270-GRVLSC-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.86.224.23
OAM;APP_56.144.52.10_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 9302375-TROYMI-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.144.52.10
OAM;APP_56.112.56.10_Outlook_Exchange;APP Outlook_Exchange WAE 9379502-CLRWFL-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.112.56.10
OAM;APP_56.80.40.7_SSL;APP SSL WAE 5165221008-NRFLVA-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.80.40.7
OAM;APP_56.244.37.7_Outlook_Exchange;APP Outlook_Exchange WAE 6151149-GOLTCA-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.244.37.7
OAM;APP_56.112.37.17_Other;APP Other WAE 1189250600-TAMPFL-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.112.37.17
OAM;APP_56.86.163.111_Replication;APP Replication WAE 4514800240-CHRLSC-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.86.163.111
OAM;APP_56.80.40.7_SSH;APP SSH WAE 5165221008-NRFLVA-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.80.40.7
OAM;APP_56.74.16.8_SQL;APP SQL WAE 7420052-LSVLKY-XOC-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.74.16.8
OAM;APP_56.145.147.9_Printing;APP Printing WAE 2508000111-BLVLMI-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.145.147.9
OAM;APP_56.74.16.8_SSL;APP SSL WAE 7420052-LSVLKY-XOC-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.74.16.8
OAM;APP_56.188.152.5_Backup;APP Backup WAE 7165821-LKCHLA-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.188.152.5
OAM;APP_56.74.16.8_SSH;APP SSH WAE 7420052-LSVLKY-XOC-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.74.16.8
OAM;APP_56.89.196.5_SQL;APP SQL WAE 8496030-GRSBNC-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.89.196.5
OAM;APP_56.66.78.13_Enterprise-Applications;APP Enterprise-Applications WAE 2303780011-BLTMMD-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.66.78.13
OAM;APP_56.145.140.104_CIFS;APP CIFS WAE 2597900185-WLNDMI-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.145.140.104
OAM;APP_56.88.194.4_SQL;APP SQL WAE RAL-RALHNC-VZB-WAAS-1;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.88.194.4
OAM;APP_56.161.162.9_Replication;APP Replication WAE 0451300027-LTLRAR-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.161.162.9
OAM;APP_56.168.209.5_Web;APP Web WAE 1961354-KNSCMO-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.168.209.5
OAM;APP_56.146.48.9_WAFS;APP WAFS WAE 2532900461-FLNTMI-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.146.48.9
OAM;APP_56.194.132.25_Printing;APP Printing WAE 9423084-MLWKWI-VZB-WAAS-1;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.194.132.25
OAM;APP_56.152.169.17_Backup;APP Backup WAE 2287869-CHMPIL-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.152.169.17
OAM;APP_56.182.30.10_Replication;APP Replication WAE 3758749-LBCKTX-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.182.30.10
OAM;APP_56.113.96.23_Remote-Desktop;APP Remote-Desktop WAE 3810246-SPTRFL-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.113.96.23
OAM;APP_56.115.190.11_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 1172600050-PNMCFL-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.115.190.11
OAM;APP_56.213.90.27_Citrix;APP Citrix WAE 5440604232-KENTWA-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.213.90.27
OAM;APP_56.112.37.17_Email-and-Messaging;APP Email-and-Messaging WAE 1189250600-TAMPFL-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.112.37.17
OAM;APP_56.237.67.11_Outlook_Exchange;APP Outlook_Exchange WAE SAM-SAMTCA-VZB-WAAS-7;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.237.67.11
OAM;APP_56.80.54.10_Directory-Services;APP Directory-Services WAE 5139780670-HMPTVA-ATT-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.80.54.10
OAM;APP_56.210.73.6_Replication;APP Replication WAE 2787714-OLYMWA-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.210.73.6
OAM;APP_56.117.190.32_WAFS;APP WAFS WAE 2796781-LKMRFL-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.117.190.32
OAM;APP_56.244.20.6_Replication;APP Replication WAE 5005857-SCLACA-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.244.20.6
OAM;APP_56.130.120.120_Email-and-Messaging;APP Email-and-Messaging WAE 3816660071-LKWDOH-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.130.120.120
OAM;APP_56.88.194.6_Web;APP Web WAE RAL-RALHNC-VZB-WAAS-3;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.88.194.6
OAM;APP_56.177.168.8_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 5430634-DALSTX-XOC-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.177.168.8
OAM;APP_56.217.200.238_Web;APP Web WAE 5480509998-SPKNWA-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.217.200.238
OAM;APP_56.66.58.24_Web;APP Web WAE 2303780057-BLTMMD-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.66.58.24
OAM;APP_56.145.157.92_Email-and-Messaging;APP Email-and-Messaging WAE 5057577-DTRTMI-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.145.157.92
OAM;APP_56.74.47.162_SSL;APP SSL WAE 2008960601-BWLGKY-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.74.47.162
OAM;APP_56.112.37.17_Systems-Management;APP Systems-Management WAE 1189250600-TAMPFL-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.112.37.17
OAM;APP_56.113.248.82_Other;APP Other WAE 1176354330-PMPBFL-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.113.248.82
OAM;APP_56.213.240.163_Backup;APP Backup WAE 4673543-SLLCUT-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.213.240.163
OAM;APP_56.207.245.7_Web;APP Web WAE EAGAN-EAGNMN-VZB-WAAS-3;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.207.245.7
OAM;APP_56.112.59.7_Outlook_Exchange;APP Outlook_Exchange WAE 6855979-TAMPFL-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.112.59.7
OAM;APP_56.208.8.14_File-System;APP File-System WAE 5690910-PLNDOR-VZB-WAAS-1;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.208.8.14
OAM;APP_56.74.47.162_SSH;APP SSH WAE 2008960601-BWLGKY-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.74.47.162
OAM;APP_56.80.40.7_SQL;APP SQL WAE 5165221008-NRFLVA-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.80.40.7
OAM;APP_56.150.43.10_File-Transfer;APP File-Transfer WAE 1667740530-RCKFIL-ATT-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.150.43.10
OAM;APP_56.134.43.9_Printing;APP Printing WAE 7424494-CNTNOH-XOC-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.134.43.9
OAM;APP_56.32.41.38_Version-Management;APP Version-Management WAE 5305554-SHCKNJ-XOC-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.32.41.38
OAM;APP_56.113.46.15_Citrix;APP Citrix WAE 7511197-ORLNFL-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.113.46.15
